0.36	0.36
-2.04	-2.04
0.36	0.36
0.26	0.26
0.17	0.17
-0.35	-0.35
0.35	0.35
-0.06	-0.06
1.17	1.17
1.88	1.88
-1.21	-1.21
0.33	0.33
0.3	0.3
-0.4	-0.4
-0.4	-0.4
0.78	0.78
0.02	0.02
-1.18	-1.18
1.65	1.65
-1.52	-1.52
1.02	1.02
-1.46	-1.46
0.19	0.19
-0.34	-0.34
-1.41	-1.41
-0.15	-0.15
1.94	1.94
0.33	0.33
-0.86	-0.86
0.48	0.48
0.35	0.35
3.83	3.83
-0.16	-0.16
0.43	0.43
0.07	0.07
-1.82	-1.82
-0.29	-0.29
1.11	1.11
0.74	0.74
1.2	1.2
-0.78	-0.78
-0.1	-0.1
-0.67	-0.67
-1	-1
-0.78	-0.78
-1.44	-1.44
0.9	0.9
2.14	2.14
1.59	1.59
-0.39	-0.39
-0.36	-0.36
-0.15	-0.15
1.22	1.22
-0.72	-0.72
0.8	0.8
0.51	0.51
-1.21	-1.21
-0.73	-0.73
0.9	0.9
-0.65	-0.65
0.13	0.13
1.67	1.67
1.63	1.63
1.21	1.21
-0.32	-0.32
0.44	0.44
-0.75	-0.75
0.46	0.46
-0.83	-0.83
0.3	0.3
-1.03	-1.03
-0.62	-0.62
0.34	0.34
-0.94	-0.94
-1.02	-1.02
0.09	0.09
0.28	0.28
-1.05	-1.05
1.47	1.47
0.11	0.11
0.41	0.41
0.45	0.45
1.01	1.01
-0.97	-0.97
0.75	0.75
0.16	0.16
0.9	0.9
0.56	0.56
-0.24	-0.24
-0.87	-0.87
-1.77	-1.77
-1.23	-1.23
-1.73	-1.73
1.2	1.2
-1.98	-1.98
-0.06	-0.06
-1.3	-1.3
-1.98	-1.98
0.05	0.05
-0.33	-0.33
-1.33	-1.33
0.47	0.47
0.17	0.17
-0.23	-0.23
-1.19	-1.19
1.64	1.64
1.9	1.9
0.9	0.9
1.57	1.57
-0.99	-0.99
0.83	0.83
-0.42	-0.42
1.04	1.04
0.03	0.03
1.06	1.06
1.35	1.35
-1.08	-1.08
-0.85	-0.85
-1.27	-1.27
-2.11	-2.11
-0.15	-0.15
0.78	0.78
0.69	0.69
0.81	0.81
0.49	0.49
-0.59	-0.59
0.19	0.19
0.55	0.55
-1.93	-1.93
-0.17	-0.17
1.32	1.32
-0.32	-0.32
1.49	1.49
0.79	0.79
-1.2	-1.2
-1.72	-1.72
0.17	0.17
0.09	0.09
1.34	1.34
0.17	0.17
0.46	0.46
-0.18	-0.18
0.63	0.63
-0.93	-0.93
1.81	1.81
1.44	1.44
1.25	1.25
0.67	0.67
0.29	0.29
0	0
1.5	1.5
0.46	0.46
-0.28	-0.28
-1.04	-1.04
-0.07	-0.07
0.04	0.04
0.31	0.31
-0.7	-0.7
-1.09	-1.09
0.16	0.16
0.69	0.69
0.21	0.21
-1	-1
0.12	0.12
2.27	2.27
0.25	0.25
-2.5	-2.5
-1.86	-1.86
0.18	0.18
0.02	0.02
-1.11	-1.11
-1.32	-1.32
-0.38	-0.38
0.13	0.13
-0.92	-0.92
-1.03	-1.03
0.6	0.6
-1.77	-1.77
-0.23	-0.23
2.03	2.03
1.43	1.43
-0.09	-0.09
0.11	0.11
1.49	1.49
-0.36	-0.36
0.73	0.73
0.53	0.53
-0.04	-0.04
-0.19	-0.19
-0.51	-0.51
0.82	0.82
0.19	0.19
0.61	0.61
0.29	0.29
0.75	0.75
-0.58	-0.58
-0.19	-0.19
-0.83	-0.83
-1.04	-1.04
-2.71	-2.71
-1.41	-1.41
-1.04	-1.04
0.47	0.47
0.49	0.49
2.11	2.11
-0.52	-0.52
-0.42	-0.42
0.41	0.41
0.89	0.89
2.17	2.17
0.28	0.28
0.08	0.08
-2.26	-2.26
-1.5	-1.5
0.34	0.34
0.2	0.2
-1.64	-1.64
-0.47	-0.47
0.25	0.25
-1.02	-1.02
-0.24	-0.24
1.67	1.67
-0.92	-0.92
-1.66	-1.66
1.52	1.52
0.67	0.67
-0.18	-0.18
-0.94	-0.94
-0.06	-0.06
-0.48	-0.48
-1.42	-1.42
-0.37	-0.37
0.04	0.04
2.31	2.31
-0.54	-0.54
1.1	1.1
-0.08	-0.08
0.38	0.38
-0.12	-0.12
0.24	0.24
-1.78	-1.78
0.95	0.95
1.16	1.16
-1.32	-1.32
2.05	2.05
-0.4	-0.4
0.68	0.68
-0.08	-0.08
0.47	0.47
0.06	0.06
-1.7	-1.7
-0.74	-0.74
-0.24	-0.24
0.53	0.53
-0.03	-0.03
1.2	1.2
1.81	1.81
-0.58	-0.58
1.56	1.56
-0.98	-0.98
1.45	1.45
-0.54	-0.54
-0.43	-0.43
0.98	0.98
0.43	0.43
1.52	1.52
1.1	1.1
1.2	1.2
0.76	0.76
0.48	0.48
0.75	0.75
1.48	1.48
0.49	0.49
0.51	0.51
0.55	0.55
-0.36	-0.36
-0.88	-0.88
3.05	3.05
-1.09	-1.09
0.75	0.75
-1.75	-1.75
0.61	0.61
0.92	0.92
-1.89	-1.89
0.58	0.58
-0.09	-0.09
1.31	1.31
-0.24	-0.24
-0.97	-0.97
1.27	1.27
0.1	0.1
1.33	1.33
0.07	0.07
0.74	0.74
-0.75	-0.75
-1.59	-1.59
-0.08	-0.08
-1.78	-1.78
0.21	0.21
0.83	0.83
-1.19	-1.19
-0.8	-0.8
0.3	0.3
-0.11	-0.11
0.41	0.41
-1.38	-1.38
0.76	0.76
0.11	0.11
-0.31	-0.31
0.64	0.64
-0.47	-0.47
-1.14	-1.14
-0.81	-0.81
1.46	1.46
0.05	0.05
-0.05	-0.05
-1.27	-1.27
-0.2	-0.2
-1.61	-1.61
-1.39	-1.39
-1.59	-1.59
-0.68	-0.68
-0.06	-0.06
-0.44	-0.44
-0.61	-0.61
-0.96	-0.96
0.29	0.29
-0.13	-0.13
0.41	0.41
-0.63	-0.63
-0.78	-0.78
-1.82	-1.82
1.03	1.03
0.6	0.6
-0.61	-0.61
-2.8	-2.8
0.44	0.44
-0.99	-0.99
1.81	1.81
-0.01	-0.01
-2.64	-2.64
-0.1	-0.1
1.83	1.83
0.47	0.47
0.81	0.81
0.08	0.08
-1.58	-1.58
-0.41	-0.41
0.46	0.46
0.2	0.2
-0.08	-0.08
-0.52	-0.52
1.91	1.91
0.96	0.96
-0.98	-0.98
0.86	0.86
2.53	2.53
-1.38	-1.38
0.23	0.23
0.51	0.51
-0.15	-0.15
0.18	0.18
-0.04	-0.04
-0.2	-0.2
-0.34	-0.34
-0.87	-0.87
-2.17	-2.17
-1.76	-1.76
0.89	0.89
0.1	0.1
1.15	1.15
0.41	0.41
-1.15	-1.15
-0.36	-0.36
0.62	0.62
0.09	0.09
0.5	0.5
-1.59	-1.59
0.02	0.02
0.05	0.05
-0.17	-0.17
0.14	0.14
1.89	1.89
0.91	0.91
1.6	1.6
0.84	0.84
1.15	1.15
0.1	0.1
0.53	0.53
-0.06	-0.06
-1.84	-1.84
0.32	0.32
1	1
-1.78	-1.78
0.06	0.06
1.93	1.93
0.5	0.5
-0.02	-0.02
1.17	1.17
-0.69	-0.69
-1.36	-1.36
-0.37	-0.37
0.42	0.42
-1.19	-1.19
1.3	1.3
-1.75	-1.75
0.06	0.06
1.11	1.11
0.97	0.97
-0.39	-0.39
2.26	2.26
0.07	0.07
1.79	1.79
1.12	1.12
2.58	2.58
0.48	0.48
0.12	0.12
0.97	0.97
0.81	0.81
1.2	1.2
-0.5	-0.5
0.65	0.65
-0.11	-0.11
0.06	0.06
-0.05	-0.05
-0.11	-0.11
-0.38	-0.38
0.86	0.86
0.4	0.4
-1.19	-1.19
-0.11	-0.11
0.18	0.18
-2.8	-2.8
-0.66	-0.66
0.5	0.5
-0.3	-0.3
0.97	0.97
-1.12	-1.12
0.4	0.4
